|    night | shot | exp |        RA |        DEC |         PA |       EXPTIME |                                                               file |
| 20171012 |    8 |   1 |   23.4013 |  16.744735 | 119.842134 |  606.54934272 | /20171012/virus/virus0000008/exp01/virus/multi_025_076_032_LL.fits |
| 20171012 |   11 |   1 |  19.34304 |  45.441168 | 280.678597 | 306.749254144 | /20171012/virus/virus0000011/exp01/virus/multi_025_076_032_LL.fits |
| 20171012 |   10 |   1 |  19.34304 |  45.441168 | 280.678504 | 306.499667712 | /20171012/virus/virus0000010/exp01/virus/multi_025_076_032_LL.fits |
| 20171012 |   17 |   2 |   1.76533 |        0.0 | 152.702352 | 367.599382272 | /20171012/virus/virus0000017/exp02/virus/multi_025_076_032_LL.fits |
| 20171012 |   17 |   3 |   1.76533 |        0.0 | 152.702352 | 366.399190272 | /20171012/virus/virus0000017/exp03/virus/multi_025_076_032_LL.fits |
| 20171012 |   17 |   1 |   1.76533 |        0.0 | 152.702352 | 367.499044864 | /20171012/virus/virus0000017/exp01/virus/multi_025_076_032_LL.fits |
| 20171012 |   18 |   2 |   4.49818 |  26.550988 | 106.271325 | 547.049746176 | /20171012/virus/virus0000018/exp02/virus/multi_025_076_032_LL.fits |
| 20171012 |   18 |   3 |   4.49818 |  26.550988 | 106.271325 | 547.499275776 | /20171012/virus/virus0000018/exp03/virus/multi_025_076_032_LL.fits |
| 20171012 |   18 |   4 |   4.49818 |  26.550988 | 106.271325 | 547.849341184 | /20171012/virus/virus0000018/exp04/virus/multi_025_076_032_LL.fits |
| 20171012 |   18 |   1 |   4.49818 |  26.550988 | 106.271325 | 547.549339136 | /20171012/virus/virus0000018/exp01/virus/multi_025_076_032_LL.fits |
| 20171012 |   26 |   1 |   8.47838 |  30.409733 | 101.219815 | 606.998294016 | /20171012/virus/virus0000026/exp01/virus/multi_025_076_032_LL.fits |
| 20171012 |   12 |   1 |  19.49516 |  46.393695 | 282.271055 | 1606.69939738 | /20171012/virus/virus0000012/exp01/virus/multi_025_076_032_LL.fits |
| 20171013 |   19 |   2 |   1.49814 |    0.86515 | 209.881214 | 1106.99929088 | /20171013/virus/virus0000019/exp02/virus/multi_025_076_032_LL.fits |
| 20171013 |   19 |   3 |   1.49814 |    0.86515 | 209.881214 | 1107.44965018 | /20171013/virus/virus0000019/exp03/virus/multi_025_076_032_LL.fits |
| 20171013 |   19 |   1 |   1.49814 |    0.86515 | 209.881214 | 1106.79927552 | /20171013/virus/virus0000019/exp01/virus/multi_025_076_032_LL.fits |
| 20171013 |   20 |   2 |   3.11324 |  -0.044561 | 207.095935 |  1206.6992791 | /20171013/virus/virus0000020/exp02/virus/multi_025_076_032_LL.fits |
| 20171013 |   20 |   1 |   3.11324 |  -0.044561 | 207.095935 | 1207.24932301 | /20171013/virus/virus0000020/exp01/virus/multi_025_076_032_LL.fits |
| 20171013 |    9 |   1 |  19.34921 |  43.965289 | 278.290552 | 606.348361984 | /20171013/virus/virus0000009/exp01/virus/multi_025_076_032_LL.fits |
| 20171013 |   21 |   1 |   7.33023 |  59.372304 |  48.162824 | 607.349213952 | /20171013/virus/virus0000021/exp01/virus/multi_025_076_032_LL.fits |
| 20171013 |   15 |   2 |   1.69333 |        0.0 | 152.701126 | 367.699328256 | /20171013/virus/virus0000015/exp02/virus/multi_025_076_032_LL.fits |
| 20171013 |   15 |   3 |   1.69333 |        0.0 | 152.701044 | 367.549309184 | /20171013/virus/virus0000015/exp03/virus/multi_025_076_032_LL.fits |
| 20171013 |   15 |   1 |   1.69333 |        0.0 | 152.701044 | 367.099290368 | /20171013/virus/virus0000015/exp01/virus/multi_025_076_032_LL.fits |
| 20171013 |   16 |   2 |   2.12533 |        0.0 | 152.717563 | 367.149462272 | /20171013/virus/virus0000016/exp02/virus/multi_025_076_032_LL.fits |
| 20171013 |   16 |   3 |   2.12533 |        0.0 | 152.717563 | 366.499326208 | /20171013/virus/virus0000016/exp03/virus/multi_025_076_032_LL.fits |
| 20171013 |   16 |   1 |   2.12533 |        0.0 | 152.717563 | 366.799299072 | /20171013/virus/virus0000016/exp01/virus/multi_025_076_032_LL.fits |
| 20171013 |   14 |   2 |   1.02733 |        0.0 | 152.673897 | 367.448891136 | /20171013/virus/virus0000014/exp02/virus/multi_025_076_032_LL.fits |
| 20171013 |   14 |   3 |   1.02733 |        0.0 | 152.673897 | 367.099713536 | /20171013/virus/virus0000014/exp03/virus/multi_025_076_032_LL.fits |
| 20171013 |   14 |   1 |   1.02733 |        0.0 | 152.673897 | 366.599373312 | /20171013/virus/virus0000014/exp01/virus/multi_025_076_032_LL.fits |
| 20171013 |   13 |   2 |   1.02733 |        0.0 | 152.673897 |   54.29879424 | /20171013/virus/virus0000013/exp02/virus/multi_025_076_032_LL.fits |
| 20171013 |   13 |   1 |   1.02733 |        0.0 | 152.673897 | 367.849088512 | /20171013/virus/virus0000013/exp01/virus/multi_025_076_032_LL.fits |
| 20171013 |   22 |   1 |   7.33023 |  59.372304 |  48.162824 |  606.44857216 | /20171013/virus/virus0000022/exp01/virus/multi_025_076_032_LL.fits |
